651	1048.0	718.0	3385.0							
654	421.0	2105.0								
656	3192.0	436.0	3196.0	223.0	2697.0					
658	4235.0									
667	2188.0									
672	3401.0									
677	4548.0									
681	206.0	1783.0	1822.0	4509.0	1041.0	475.0	4228.0	4271.0		
682	74.0	343.0	1999.0	247.0						
684	3567.0									
686	4465.0									
689	3940.0									
692	3197.0									
696	2659.0									
698	1105.0									
699	1803.0									
702	760.0	2319.0	2763.0	842.0	1099.0	2484.0	1960.0	2918.0	1254.0	2748.0
711	4366.0									
713	2553.0									
715	77.0									
721	3490.0									
725	3275.0	1548.0								
726	3999.0									
729	2305.0									
731	2273.0									
734	1135.0									
735	3385.0									
736	1139.0									
737	1252.0									
738	4401.0									
743	3197.0	4402.0	3422.0							
744	2362.0	2954.0	1540.0	4112.0	284.0	2299.0	4615.0			
749	4422.0									
752	3011.0	4423.0	3378.0	74.0	930.0	24.0				
754	3901.0									
756	3999.0	1945.0	1224.0	1566.0	4380.0	2219.0				
757	2612.0	2219.0	3615.0	2305.0	1857.0	1891.0	649.0	2358.0	2697.0	362.0
758	2981.0	2092.0	1392.0							
761	997.0									
765	1300.0	2750.0	2331.0	1799.0	250.0					
767	2092.0									
775	436.0	358.0	671.0	284.0	1835.0	3507.0	1110.0	3534.0	3522.0	1236.0
776	4627.0									
779	1884.0									
780	4748.0									
781	295.0									
783	4467.0									
786	3348.0									
790	947.0	24.0	1499.0	1945.0	3811.0	1502.0				
792	375.0									
795	1624.0	1610.0	421.0							
796	132.0									
808	3399.0									
809	1686.0									
812	2092.0									
817	3274.0	158.0	3366.0	2131.0	3489.0	3267.0				
819	2025.0									
820	2540.0									
821	3011.0									
824	1952.0	1253.0	583.0	4418.0						
826	3267.0									
833	3972.0									
835	375.0									
837	78.0	2987.0	3787.0							
841	4548.0									
844	3023.0									
845	4449.0									
852	1954.0	3615.0	247.0							
858	2577.0									
860	1096.0	2149.0								
861	1948.0									
865	1030.0	4159.0	2881.0	3368.0	528.0	2128.0	752.0	1699.0	997.0	522.0
866	3197.0									
867	1540.0									
868	493.0									
872	208.0									
874	1676.0									
875	247.0									
879	3253.0	2060.0								
882	3075.0	328.0								
883	1505.0	997.0	3401.0							
889	1390.0									
890	4423.0									
894	3669.0									
895	1540.0									
897	3667.0									
899	375.0	1902.0								
903	3972.0	132.0								
909	1763.0	2079.0								
913	2092.0									
916	1835.0									
924	1108.0	3658.0	1165.0	2314.0	546.0	3538.0	399.0	782.0		
926	2542.0									
927	4548.0	4744.0								
928	1540.0									
931	3967.0									
933	3866.0	350.0	1699.0	3291.0	269.0					
934	396.0									
937	375.0									
938	2094.0									
940	4103.0									
947	539.0	2598.0	2459.0	3671.0	4029.0					
954	247.0									
955	1238.0	1105.0	3241.0	1835.0						
958	291.0	1540.0								
960	3060.0									
962	1285.0									
963	1902.0									
967	3866.0	3516.0	857.0	3972.0						
969	4485.0									
972	1578.0									
973	2305.0									
974	4548.0									
976	1540.0									
977	2921.0									
980	801.0									
983	2542.0									
984	1073.0	4216.0	359.0	1253.0						
994	782.0									
996	1711.0									
998	4562.0									
1001	2476.0									
1004	421.0									
1005	2646.0	4670.0								
1006	1578.0									
1007	4001.0									
1009	3196.0									
1012	1077.0	4523.0	4401.0	1954.0						
1016	2305.0									
1017	419.0									
1023	3053.0	765.0								
1024	838.0									
1026	311.0	1210.0	3948.0	2655.0						
1029	3615.0									
1031	838.0									
1032	3613.0									
1035	3274.0	3865.0	540.0							
1036	79.0									
1037	1218.0									
1041	2651.0									
1044	1348.0									
1047	1373.0	475.0								
1055	2393.0									
1057	2142.0									
1058	522.0									
1066	3972.0	1897.0								
1075	157.0	2763.0	3569.0	3109.0	1499.0	3373.0	3559.0	1635.0	893.0	3467.0
1078	893.0									
1079	2206.0									
1088	2372.0									
1100	3859.0									
1107	2362.0									
1108	1879.0									
1112	3972.0	3464.0	3740.0	605.0						
1115	893.0	2092.0								
1116	931.0									
1117	2660.0	522.0								
1120	4751.0									
1121	2239.0									
1125	1572.0									
1132	4122.0									
1135	378.0	375.0	4303.0							
1137	4553.0									
1138	2740.0	3197.0	930.0							
1142	3197.0									
1145	2166.0									
1153	2959.0									
1158	4159.0									
1160	2993.0									
1163	4727.0	265.0	3254.0	1738.0	519.0	3522.0				
1165	1711.0									
1169	1945.0	3197.0	3211.0	1594.0	2578.0					
1172	1196.0									
1173	4467.0									
1175	9.0									
1180	375.0									
1181	1474.0	3567.0								
1183	1954.0									
1185	4670.0									
1187	3218.0	3714.0	4422.0	459.0	546.0					
1188	4670.0									
1189	3912.0									
1195	3574.0	4553.0	631.0	2674.0	2433.0					
1198	3395.0									
1199	1954.0									
1200	1129.0	4401.0	375.0							
1201	2740.0									
1203	2987.0									
1208	3546.0									
1209	1502.0									
1210	1196.0	161.0								
1216	5.0									
1218	4756.0	4420.0								
1223	4273.0	2846.0								
1224	1835.0									
1226	2105.0									
1235	3871.0	256.0	1105.0	4339.0						
1238	4422.0									
1243	2092.0									
1244	436.0									
1246	2967.0									
1255	2151.0									
1256	3197.0	3569.0	2178.0							
1257	2058.0	3565.0	1216.0	1702.0	2965.0	2946.0	3220.0	2799.0	2153.0	4640.0
1259	1126.0									
1264	1122.0									
1268	1610.0									
1272	2150.0									
1274	2525.0									
1278	3241.0									
1281	1096.0	3522.0	3401.0	3241.0	4072.0	997.0	2705.0	169.0	4380.0	4100.0
1284	487.0									
1285	1999.0									
1288	1348.0	1007.0								
1289	3489.0	3401.0	3628.0							
1290	4395.0									
1291	1578.0	4122.0								
1292	997.0									
1293	3566.0	25.0	501.0	2763.0	4089.0					
1294	3921.0	838.0	3160.0	3268.0	4306.0	2386.0	4406.0			
1295	2092.0									
1300	1745.0									
1306	92.0									
1307	1118.0									
1309	3534.0									
1311	360.0	1218.0	4054.0							
1313	996.0	1983.0	2378.0							
1318	842.0	3522.0	2139.0	512.0	342.0					
1321	2748.0	3930.0								
1327	4504.0	1759.0								
1331	3154.0									
1332	1540.0									
1333	3866.0									
1337	2577.0									
1338	3191.0									
1346	1999.0									
1349	1366.0									
1353	1540.0									
1359	893.0									
1361	2202.0	1373.0	4562.0	3613.0	3791.0	1441.0	2639.0	4467.0		
1362	1203.0									
1364	2804.0									
1367	421.0									
1370	4545.0									
1371	2517.0									
1378	3952.0									
1379	2173.0	3534.0								
1380	4529.0									
1385	173.0	4266.0	3122.0	1196.0						
1388	2362.0									
1389	4333.0									
1390	4395.0									
1393	4491.0									
1395	981.0									
1397	358.0									
1398	1578.0	1116.0	247.0	2807.0	4744.0					
1399	3544.0									
1400	1436.0	1553.0	4339.0	1578.0	3241.0					
1402	248.0									
1405	1203.0	46.0								
1407	535.0									
1409	2875.0	2390.0	1628.0	2712.0	419.0	1560.0	4675.0	4553.0	3144.0	3450.0
1410	4467.0									
1414	1348.0									
1416	4122.0									
1418	283.0	2560.0	2975.0							
1419	535.0									
1420	1006.0									
1423	4401.0									
1427	4402.0									
1430	3291.0									
1437	3952.0	1122.0								
1439	949.0									
1440	3822.0	1366.0								
1442	1118.0									
1444	1540.0	1610.0								
1445	161.0	3664.0								
1446	911.0									
1448	3241.0									
1454	3656.0									
1455	3638.0									
1459	1499.0									
1460	1139.0									
1462	4401.0									
1468	900.0	2612.0	1763.0	1542.0	4606.0	378.0				
1469	4251.0									
1471	4562.0	350.0	160.0	1945.0	1600.0					
1473	4380.0									
1474	3160.0									
1476	2122.0									
1477	3183.0	2966.0	2707.0	1998.0	4541.0	4401.0	3023.0	223.0		
1482	3450.0	1834.0	3837.0							
1484	4162.0	3192.0								
1486	3866.0									
1487	893.0									
1493	4422.0									
1494	2763.0									
1495	2922.0	3197.0	3105.0	1954.0	3940.0	1619.0	3669.0	2612.0	1865.0	4158.0
1502	436.0									
1505	1886.0									
1507	1374.0									
1510	3233.0									
1512	3343.0	1889.0	2777.0	1355.0	1122.0	1800.0	4316.0	2467.0	4367.0	1492.0
1515	981.0									
1517	3843.0	645.0	4422.0							
1518	475.0									
1520	3740.0									
1521	3713.0									
1522	4422.0									
1524	1122.0	1578.0	522.0	2956.0						
1532	3827.0									
1535	1203.0									
1536	3866.0									
1539	4665.0									
1540	4423.0									
1541	2393.0									
1544	4553.0	2748.0	2771.0							
1546	1835.0									
1547	1476.0									
1549	1733.0	714.0	358.0							
1554	4401.0									
1555	2092.0									
1556	1238.0									
1558	2910.0									
1562	3291.0									
1567	2025.0									
1570	2092.0	1013.0	893.0							
1571	821.0	1139.0	2577.0	2092.0	4250.0	4266.0				
1573	3192.0									
1574	341.0									
1578	2844.0									
1581	3866.0									
1584	616.0									
1587	2219.0									
1590	1348.0									
1591	1196.0									
1594	1373.0									
1600	649.0	3044.0	821.0							
1601	1540.0	208.0								
1602	2536.0									
1605	1476.0									
1606	350.0	3638.0	436.0	4401.0	1505.0	1600.0	2920.0			
1608	4086.0	282.0	811.0	2296.0	2362.0	2706.0	700.0	546.0	2605.0	931.0
1610	2151.0	3197.0								
1613	2730.0									
1617	1203.0									
1624	2362.0	1831.0	3866.0	1221.0	4303.0	651.0	3328.0	4072.0	2639.0	375.0
1627	2578.0	3153.0	1071.0	1077.0						
1628	2382.0									
1629	2661.0									
1633	1325.0									
1634	4422.0									
1636	4422.0									
1638	1610.0									
1642	4562.0									
1643	4422.0									
1648	765.0									
1649	4148.0	2173.0	436.0	1954.0						
1651	4401.0									
1655	2020.0	1377.0	1071.0	3009.0	1945.0	2342.0	4578.0			
1657	4401.0									
1658	1801.0	3246.0								
1660	4500.0									
1669	4422.0									
1671	59.0	3197.0								
1672	1960.0									
1673	47.0	3713.0	4693.0	3373.0						
1680	3279.0									
1681	3930.0									
1685	4661.0									
1687	1902.0									
1689	2697.0									
1690	4548.0									
1691	3866.0									
1692	2219.0									
1694	417.0									
1698	1524.0									
1700	3927.0	2098.0	1113.0	1125.0	2151.0	177.0				
1702	4486.0									
1704	1238.0	683.0								
1705	27.0	222.0								
1707	1954.0									
1712	2922.0									
1715	1122.0									
1716	204.0	816.0	1238.0							
1722	2697.0	3507.0	3241.0	1954.0						
1725	1578.0	1348.0								
1732	208.0	2092.0	1702.0	3452.0						
1733	3197.0									
1735	893.0									
1737	4744.0									
1743	402.0									
1744	2033.0									
1745	2197.0									
1746	417.0									
1747	8.0									
1748	2173.0	1954.0	3164.0	3615.0	3534.0					
1753	4302.0									
1757	658.0	4659.0								
1763	4401.0									
1765	3467.0	1466.0	350.0	2358.0	3196.0	2403.0	2051.0	429.0	3667.0	4315.0
1768	912.0									
1772	375.0	3673.0								
1773	2577.0	4059.0	1917.0	847.0	2922.0	2392.0	932.0			
1776	2577.0									
1777	1135.0									
1778	2704.0									
1780	3434.0	3452.0								
1781	1610.0									
1786	3629.0									
1788	1271.0									
1790	535.0									
1791	1835.0									
1795	3196.0									
1798	4423.0									
1801	456.0									
1807	247.0									
1808	475.0									
1811	930.0									
1812	397.0									
1817	816.0									
1825	2748.0	4213.0								
1826	3693.0	45.0								
1828	419.0	825.0	847.0							
1833	1122.0									
1835	1179.0									
1836	3638.0	3153.0								
1837	375.0									
1838	3291.0									
1841	1610.0									
1843	838.0									
1846	1857.0									
1849	3309.0									
1851	661.0	3011.0								
1856	4000.0									
1860	4670.0									
1863	4331.0									
1864	2358.0									
1865	3818.0									
1869	3755.0									
1872	4324.0									
1873	160.0									
1875	3291.0	132.0								
1876	24.0	1619.0								
1878	1886.0									
1890	3457.0									
1896	3559.0	3841.0	3373.0							
1897	790.0									
1898	714.0									
1899	4157.0									
1901	2920.0									
1904	291.0									
1908	118.0	4072.0	3535.0	3175.0	1669.0	1603.0				
1910	2612.0									
1911	4467.0									
1916	4231.0	2342.0	1455.0	4423.0	3843.0	239.0	2067.0	2881.0	3871.0	1511.0
1921	1507.0									
1922	3772.0	3944.0	3544.0	3196.0	4102.0	282.0	2542.0	375.0		
1924	1348.0									
1937	3291.0									
1938	4422.0									
1939	4422.0									
1945	3075.0	3639.0	4088.0	3853.0						
1948	1639.0	2185.0	3274.0	1892.0	2748.0					
1950	2365.0									
1951	1578.0									
1953	4552.0									
1954	2748.0									
1959	816.0									
1962	2000.0	196.0	3567.0							
1970	522.0	1540.0								
1971	2848.0									
1972	4751.0									
1975	3241.0									
1978	4135.0	4380.0								
1979	4447.0	3422.0								
1980	3565.0									
1985	2881.0	1825.0	3153.0	2039.0						
1987	853.0	4547.0	2577.0							
1988	3518.0	616.0	3197.0	2299.0						
1992	4324.0	4401.0	311.0	375.0	4233.0	4194.0	2866.0	3385.0	1652.0	3955.0
1996	359.0	1446.0	2342.0	2079.0	1343.0					
1997	3291.0	4345.0	402.0	1945.0	456.0	452.0	1851.0	4460.0	3787.0	2023.0
2001	4308.0	436.0	1131.0	2956.0						
2002	2875.0									
2009	295.0									
2013	4306.0									
2014	3197.0									
2015	3291.0									
2025	539.0									
2026	1761.0	1006.0	4029.0	4756.0	159.0	1214.0	1295.0	2333.0	4665.0	3921.0
2027	4122.0	468.0								
2031	2612.0	661.0								
2032	3507.0									
2033	4584.0									
2037	4401.0									
2039	2340.0									
2042	1803.0									
2044	2148.0									
2048	4122.0	2364.0								
2052	1196.0									
2055	4591.0									
2058	1902.0									
2059	2092.0									
2063	3507.0									
2065	358.0									
2066	2655.0									
2068	788.0	4589.0								
2070	247.0									
2071	1661.0									
2072	1763.0									
2073	1126.0	2180.0								
2079	2553.0	3853.0	3547.0	4408.0	4670.0	539.0	1949.0	1835.0		
2083	708.0	776.0	4408.0	3315.0	2971.0					
2087	1072.0	1993.0								
2089	4104.0									
2094	3522.0									
2095	4639.0									
2096	3866.0									
2097	2876.0									
2099	2335.0									
2103	1624.0									
2106	1678.0									
2107	3291.0									
2112	1169.0									
2116	456.0									
2117	4122.0									
2118	1540.0									
2120	1289.0									
2121	2219.0	4541.0								
2125	1542.0	724.0								
2126	2921.0									
2127	1289.0									
2149	3241.0									
2151	2911.0									
2153	1122.0	3713.0	3285.0							
2159	1238.0	4744.0								
2161	2677.0									
2162	27.0									
2168	631.0									
2169	3014.0									
2170	2683.0									
2172	292.0									
2175	4465.0	274.0	2187.0	1071.0						
2176	1283.0	4560.0								
2180	535.0									
2183	4050.0									
2186	2947.0	3684.0								
2188	3534.0									
2193	4000.0									
2196	714.0	3196.0	1242.0							
2197	3450.0									
2204	1902.0	3753.0								
2205	1190.0	4000.0	295.0	282.0						
2206	1502.0									
2208	2074.0									
2210	4422.0									
2211	3520.0									
2212	3241.0									
2218	3999.0									
2219	546.0									
2222	2983.0	3752.0								
2224	893.0									
2227	4122.0									
2231	359.0	4727.0								
2232	1476.0	318.0								
2233	3197.0									
2234	48.0									
2236	77.0									
2239	3187.0									
2241	1594.0									
2242	1540.0									
2248	3866.0									
2253	4018.0									
2263	2577.0									
2268	526.0									
2269	1594.0	3197.0								
2270	2984.0									
2271	3190.0									
2272	4198.0	2436.0	3711.0	4021.0	3938.0	1307.0	3507.0			
2277	308.0	157.0	2369.0	1499.0	3092.0	3714.0	131.0	4670.0	1505.0	
2278	2382.0									
2283	1610.0	4113.0								
2284	4122.0	3972.0								
2285	24.0									
2286	4519.0									
2291	3401.0									
2293	3135.0									
2296	4021.0	4024.0	4072.0	2352.0	2921.0					
2300	45.0									
2301	2470.0									
2305	247.0									
2308	2330.0	2873.0								
2309	3450.0									
2313	2185.0									
2320	893.0									
2321	676.0									
2326	2973.0									
2330	878.0									
2337	1578.0									
2339	1811.0									
2340	2293.0	3669.0								
2341	419.0									
2344	475.0	838.0	2856.0							
2345	2023.0									
2346	3104.0									
2350	3534.0									
2352	2041.0	535.0								
2355	4422.0									
2359	4422.0									
2362	3787.0	3664.0	765.0	1798.0						
2363	535.0	3156.0	2382.0							
2365	3329.0	4548.0	1566.0							
2368	2740.0									
2370	139.0									
2371	2787.0	4389.0	170.0	1499.0	580.0					
2372	94.0									
2373	362.0									
2378	1476.0									
2381	3197.0									
2383	2881.0	4542.0	4511.0	4380.0	3546.0	4632.0	1610.0	1810.0		
2385	1139.0									
2391	2187.0	569.0	36.0	1969.0	4480.0	947.0	447.0	869.0	3241.0	
2392	2875.0	4668.0	1495.0							
2393	1954.0									
2394	765.0									
2399	223.0									
2401	2448.0									
2405	295.0									
2406	2474.0									
2408	3569.0	3267.0	151.0	8.0	2305.0	2219.0	1835.0	3628.0	4242.0	3197.0
2411	4122.0									
2412	2866.0	16.0	2589.0	631.0						
2416	3241.0	3857.0	4523.0							
2419	1077.0									
2422	375.0									
2427	2920.0	1502.0	123.0	3246.0						
2429	2850.0									
2430	3567.0									
2431	2693.0									
2434	427.0									
2437	4727.0									
2439	350.0									
2440	4422.0									
2441	1076.0									
2446	1974.0									
2448	3889.0									
2449	4021.0	3787.0	3871.0	3329.0	3507.0	247.0	3241.0	821.0	4423.0	402.0
2452	4669.0									
2453	1954.0	2364.0	4246.0	1967.0	4444.0	2153.0	3300.0	2051.0	4670.0	
2454	2656.0									
2455	2577.0									
2456	4444.0									
2458	2665.0									
2460	2248.0									
2462	1897.0	247.0								
2463	2577.0									
2464	1584.0	95.0	2996.0	1135.0	720.0	2079.0	24.0			
2466	3077.0									
2467	1835.0									
2468	4045.0									
2469	985.0	2577.0	3999.0	4367.0						
2475	1891.0	2299.0								
2476	1369.0	3471.0								
2477	2639.0									
2478	3450.0									
2479	1077.0									
2484	2351.0									
2486	3999.0	2092.0								
2487	3291.0									
2488	4553.0	3567.0	3291.0	1886.0	4744.0	2754.0	358.0	4664.0	3093.0	169.0
2492	4306.0	3241.0	2051.0	4459.0	242.0	985.0	2770.0			
2494	431.0									
2496	1610.0									
2498	893.0									
2503	3489.0									
2505	3999.0									
2506	1578.0									
2508	1285.0									
2509	857.0									
2510	304.0	1505.0	4156.0							
2511	3667.0	1578.0	4187.0	1071.0	2440.0					
2514	2677.0									
2516	3957.0									
2518	4250.0									
2520	3972.0	4467.0	4422.0							
2527	2474.0	2573.0	1540.0	888.0	2484.0					
2529	161.0									
2532	816.0									
2533	2041.0									
2536	2051.0	2921.0	2536.0	622.0						
2537	1913.0									
2538	949.0									
2540	1466.0	3534.0	3653.0	4670.0	4755.0	3075.0	3864.0	931.0	1300.0	4212.0
2545	157.0	4212.0								
2546	4542.0									
2549	1179.0									
2552	1540.0									
2553	4444.0									
2557	2484.0	2920.0								
2558	2173.0	362.0								
2560	1621.0									
2563	3972.0									
2569	4422.0									
2570	3135.0									
2575	1218.0									
2576	1067.0									
2577	1896.0									
2578	2039.0									
2580	4548.0									
2581	2092.0	1578.0								
2584	941.0									
2586	522.0									
2587	3944.0									
2593	4615.0	522.0	3411.0	730.0	997.0					
2594	4182.0									
2600	2987.0									
2603	4159.0									
2606	997.0									
2612	2577.0									
2617	3274.0	1553.0	223.0							
2618	1610.0									
2620	2092.0									
2622	4756.0									
2630	997.0									
2639	3241.0	1945.0								
2642	4208.0									
2644	1348.0									
2646	274.0									
2648	3521.0	4511.0	904.0	742.0						
2650	1644.0	3062.0								
2653	27.0									
2655	1139.0	4423.0	3152.0	821.0						
2657	2956.0									
2659	1441.0	2092.0	639.0	371.0	3999.0					
2661	1686.0									
2662	3735.0									
2663	4564.0									
2666	1561.0	4245.0	3140.0	3866.0						
2667	2577.0	1196.0								
2673	3401.0	1077.0	1945.0	4460.0						
2676	816.0									
2677	3089.0									
2678	1996.0									
2682	2944.0									
2687	1935.0	3034.0								
2692	898.0									
2694	1454.0	4306.0								
2695	1646.0									
2698	4690.0									
2699	1540.0									
2701	1556.0									
2702	3259.0									
2703	4422.0									
2704	4422.0									
2705	874.0	1506.0	760.0							
2708	3837.0	3668.0								
2710	1083.0									
2717	765.0									
2718	535.0									
2722	2117.0									
2723	3567.0									
2724	1578.0	4422.0								
2728	1122.0									
2730	3196.0									
2735	442.0									
2739	4751.0									
2741	3023.0									
2742	237.0	4401.0	4622.0	1540.0						
2746	1566.0									
2748	3452.0	4605.0								
2752	1763.0									
2754	4744.0	4122.0	1540.0	522.0	3520.0	3489.0	3077.0	906.0	2335.0	3740.0
2759	1410.0									
2760	3197.0									
2761	2618.0									
2762	985.0									
2764	2118.0	1196.0								
2768	838.0	1139.0								
2770	2101.0									
2771	4122.0									
2772	2268.0									
2773	1122.0									
2775	79.0	2921.0								
2779	4467.0									
2784	4309.0									
2785	1396.0									
2787	1974.0									
2789	1253.0	2410.0	1179.0							
2790	3507.0									
2791	893.0	4423.0								
2793	682.0	2334.0	1506.0							
2794	3534.0									
2795	371.0	1588.0	3562.0	2305.0	3197.0	3669.0	754.0			
2801	4358.0									
2803	1285.0									
2804	1646.0									
2806	1578.0									
2808	1953.0									
2809	631.0									
2811	2105.0									
2813	4401.0									
2817	2740.0	1803.0								
2819	2002.0									
2822	2092.0	3197.0	4417.0							
2824	2542.0									
2833	701.0									
2836	3072.0									
2838	1891.0									
2840	3507.0									
2841	2085.0									
2846	3733.0									
2848	1768.0									
2850	3277.0									
2852	3740.0									
2853	3197.0	1533.0	734.0	706.0	1646.0					
2856	1610.0									
2857	3452.0									
2858	2577.0									
2859	1071.0									
2860	782.0	838.0	3904.0	3450.0	2681.0	1324.0	3562.0	1733.0	3196.0	2577.0
2861	1122.0	1429.0	3274.0							
2866	2240.0									
2868	3565.0									
2870	4202.0									
2872	4557.0									
2876	3507.0									
2880	4422.0									
2881	3612.0									
2884	350.0									
2886	378.0									
2887	3613.0									
2889	2697.0									
2892	1773.0									
2894	4275.0									
2895	330.0									
2899	3967.0									
2904	1105.0									
2905	997.0									
2906	3967.0									
2909	3667.0	522.0								
2911	3795.0									
2914	2655.0									
2915	3300.0									
2923	1096.0									
2925	330.0									
2928	3701.0	1986.0	3943.0	122.0						
2930	1540.0									
2936	2278.0									
2938	4401.0									
2939	1283.0									
2940	2730.0									
2941	1616.0									
2942	45.0									
2949	3378.0	947.0	1891.0	3489.0	2881.0					
2955	1540.0									
2958	2959.0									
2959	4401.0									
2960	2763.0									
2961	2588.0									
2964	4562.0									
2965	27.0									
2968	774.0									
2972	3628.0									
2975	152.0									
2976	247.0									
2977	2166.0									
2980	3329.0									
2982	24.0									
2983	1499.0									
2987	735.0	4703.0	3465.0	2752.0	3736.0					
2988	3999.0									
2995	2362.0									
2996	1122.0									
2998	3293.0									
3000	3787.0									
3003	3401.0									
3004	1954.0									
3006	1236.0									
3007	4208.0	2279.0	4122.0	2921.0	330.0	1122.0	4631.0			
3008	1968.0	161.0								
3010	2313.0									
