247	4670.0	1135.0	4467.0	4063.0	1515.0	421.0	3196.0	1139.0	375.0	4491.0	2639.0	359.0	4744.0	4504.0	3569.0	3866.0	3328.0	1835.0	27.0	4329.0	2341.0	3713.0	1594.0	3567.0	2659.0	985.0	717.0	4485.0	117.0	808.0	1763.0	456.0	4727.0	838.0	8.0	3837.0	4024.0	3101.0	3450.0	4690.0	4459.0	2677.0	3534.0	1540.0	1610.0	31.0	371.0																							
248	3410.0																																																																					
252	352.0	3507.0	1436.0	3669.0	1540.0	2697.0																																																																
253	766.0	1540.0	4266.0	247.0	535.0	870.0	1077.0																																																															
261	1547.0	3466.0	4690.0	4344.0	1835.0	631.0	399.0	3689.0	4196.0	3488.0	4328.0	3118.0	2729.0	1789.0	2412.0	745.0	1064.0	3254.0	2136.0	682.0	1205.0	1682.0	1607.0	44.0	107.0	907.0	1951.0	2657.0	3498.0	3463.0	248.0	4558.0	3296.0																																					
267	628.0																																																																					
268	3708.0	4513.0	2681.0																																																																			
270	2577.0	857.0	4335.0	930.0	628.0	3569.0																																																																
272	274.0	3740.0	3623.0	616.0																																																																		
273	4678.0	1610.0	3329.0																																																																			
276	2234.0	2430.0	8.0	2092.0	3267.0	4029.0	2340.0	1007.0	671.0	1179.0	2577.0	4744.0	3450.0																																																									
282	4401.0	1077.0	4273.0																																																																			
283	3197.0	3444.0																																																																				
286	1931.0																																																																					
289	1373.0	3034.0	3267.0	2070.0	3866.0	3184.0	1396.0																																																															
294	3196.0	4021.0																																																																				
298	1540.0	3291.0	1096.0																																																																			
300	3795.0	1954.0	4122.0	3452.0	4380.0	3857.0																																																																
301	1540.0	101.0	2577.0	1505.0	3804.0	535.0	2484.0	1179.0	1122.0	4548.0	651.0	4751.0	3291.0	3197.0	2681.0	1578.0	4422.0	893.0	1203.0																																																			
302	1499.0	436.0	3196.0	4716.0																																																																		
303	2956.0	3972.0	1578.0	1540.0																																																																		
305	816.0	3254.0	2698.0	1553.0	2816.0	3544.0	2283.0																																																															
306	4105.0	1610.0	1825.0	1077.0	1447.0	872.0	1540.0	2159.0	402.0	1203.0	3521.0	1013.0	2748.0	3196.0	3780.0	3274.0	1161.0	1799.0	77.0	978.0	3246.0	3145.0	1954.0	3093.0	1327.0	1646.0	522.0	4433.0	2039.0	616.0	3972.0																																							
309	1540.0																																																																					
310	3325.0	3366.0	1071.0	3652.0	3811.0	3687.0	2212.0	3196.0	1953.0	826.0	2092.0	239.0	3704.0	4212.0	118.0	451.0	282.0	1285.0	1601.0	522.0	3464.0	3521.0	4723.0	3787.0	434.0	781.0	1086.0	1768.0	1464.0	3593.0	1170.0	3740.0	1252.0	2305.0	1169.0	326.0	1396.0	1696.0	1507.0	24.0	1373.0	2111.0	2958.0	1096.0	3498.0	2362.0	2731.0	187.0	1212.0	1391.0	753.0	78.0	2656.0	4107.0	1646.0	1046.0	1879.0	4401.0	3145.0	3543.0	3614.0	3198.0	40.0	1499.0	2.0	274.0				
312	1375.0	4086.0	2873.0	2366.0	1506.0	4309.0	1524.0	1835.0	4553.0	4017.0	2484.0	1960.0	2542.0	782.0	4589.0	874.0																																																						
313	4135.0																																																																					
314	1833.0	1575.0	402.0	2734.0	3952.0																																																																	
321	399.0	840.0	3339.0	4589.0	4235.0	2553.0	378.0	3154.0	3385.0	4298.0	4250.0	3197.0	2922.0	2657.0	1540.0	1506.0	258.0	782.0	1855.0	3753.0	1196.0	3526.0	3073.0	997.0																																														
322	540.0	1004.0	2308.0	3534.0	507.0	841.0	1953.0	2668.0	3713.0	3967.0	3843.0	917.0	1890.0	4422.0	4401.0	2607.0	4308.0	903.0	4380.0	703.0	3241.0	1954.0	616.0	1857.0	4542.0	4740.0	4539.0	2730.0	4283.0	4104.0	1105.0	1355.0	3031.0	802.0	3489.0	2241.0	1122.0	906.0	2391.0	4546.0	3871.0	362.0	4460.0	1067.0	947.0	3052.0	1610.0	1693.0	4165.0	985.0	1998.0	67.0	302.0	569.0	1347.0	3759.0	3999.0	3162.0	3205.0	1576.0	95.0	2621.0	2071.0	4231.0	3274.0	364.0	837.0	3711.0	2743.0	1563.0
323	4043.0	4045.0	4585.0																																																																			
326	1373.0	583.0	60.0	1179.0																																																																		
328	1096.0	2223.0	4001.0	453.0	3254.0	3522.0	4422.0	2850.0	2142.0	2041.0	3680.0	2595.0																																																										
329	2484.0	2558.0	4648.0	1229.0	4565.0	378.0	201.0	2269.0	4097.0	3510.0	2517.0	789.0	1794.0	782.0	4586.0	1542.0	689.0																																																					
331	4751.0	4401.0																																																																				
332	522.0	67.0	3824.0	535.0																																																																		
334	714.0																																																																					
335	2149.0	755.0																																																																				
344	4545.0	1564.0																																																																				
355	3023.0																																																																					
357	1236.0	3197.0	3740.0	4339.0	3735.0	505.0	658.0																																																															
358	247.0	898.0	1763.0	4670.0	67.0																																																																	
359	526.0	3926.0	378.0	2577.0	4744.0	2365.0	4553.0	2543.0	419.0	2517.0	1179.0	573.0	1850.0	1110.0	375.0	3753.0	2484.0																																																					
361	2219.0	2136.0	571.0	4401.0	4751.0	4548.0																																																																
365	1619.0	2748.0	1945.0	1077.0	326.0																																																																	
367	1238.0	1596.0	4434.0	3294.0	3102.0	3011.0	2313.0	2159.0	2921.0	2152.0	3009.0	1886.0	100.0	1285.0	442.0	2883.0	821.0	2996.0	501.0	2474.0	3718.0	4426.0	4022.0	765.0	1787.0	2321.0	1224.0	790.0	4088.0	4201.0	3543.0	1129.0	3667.0	4548.0	4727.0	930.0	3189.0	3135.0	4295.0	1139.0	1765.0	3664.0	1030.0	2705.0	1406.0	816.0	1628.0	1012.0	4345.0	2299.0	1241.0	3077.0	4018.0	3109.0	3197.0	169.0	4351.0	2131.0	3541.0	2305.0	3818.0	1203.0	3787.0	4491.0	1484.0	1216.0	4072.0	2763.0	1983.0	1803.0
370	1945.0																																																																					
371	2053.0	2159.0	1142.0	1215.0	828.0	156.0	1203.0	3093.0	2148.0	2328.0	3291.0	4696.0	2313.0	2469.0	3189.0	3739.0	2125.0	1151.0	2131.0																																																			
372	2883.0	436.0	1556.0	4136.0	3824.0	1448.0	3399.0	2189.0	3544.0	3447.0	1752.0	2577.0	4237.0	734.0	3569.0	1164.0	419.0	997.0	3998.0	2315.0	2972.0	2777.0	4072.0	989.0	4422.0	247.0	2320.0	3446.0	1062.0	1355.0	1218.0	2542.0	2695.0	4001.0	4475.0	3562.0	3810.0	3921.0	4659.0	3894.0	1835.0	909.0	3670.0	1041.0	1575.0	311.0	1578.0	1702.0	4467.0	1455.0	3397.0	2740.0	1881.0	375.0	2763.0	1759.0	2873.0	874.0	1014.0	256.0	774.0	4073.0	4744.0	1139.0	282.0	3730.0	493.0	2251.0		
376	139.0	4422.0	1348.0	1945.0	1252.0	1540.0	4401.0	2518.0																																																														
382	4422.0	3738.0	812.0	4364.0	1499.0	1192.0	631.0	3567.0	3197.0																																																													
392	2308.0	1324.0	3261.0	2983.0	3567.0	4744.0	4449.0	4550.0	2577.0																																																													
394	2148.0	378.0	2362.0	3967.0	3543.0	2219.0																																																																
395	3124.0																																																																					
396	3241.0																																																																					
398	2875.0	2748.0	3193.0	1096.0	1686.0	11.0	3406.0	1179.0	1575.0	2048.0	3065.0	4553.0	282.0	523.0	4744.0	3126.0	2140.0	4346.0	4213.0	291.0	1780.0	2577.0	2430.0	1169.0	1646.0																																													
401	3447.0	821.0																																																																				
402	981.0	1077.0	3135.0	4422.0	3267.0	3866.0	1492.0																																																															
403	2553.0	682.0	419.0	968.0	399.0	2473.0																																																																
404	4189.0	874.0																																																																				
405	3660.0	2219.0	2443.0	3534.0	4548.0	1071.0	893.0	1077.0	3197.0	1954.0	4306.0	4009.0	3615.0	247.0	3241.0	3866.0	3489.0	4422.0	1699.0																																																			
407	2601.0	874.0	3601.0	282.0	4422.0	419.0	1769.0	2987.0	2768.0	2473.0	838.0	1122.0	1039.0	3200.0	3924.0	2270.0	2210.0	931.0	4112.0	2971.0	1096.0	4213.0	3565.0	3394.0	2103.0	1835.0																																												
409	1354.0	4367.0	4564.0	1492.0	2850.0	1835.0	4401.0	4380.0	3026.0	4122.0	4423.0	1902.0	3241.0	3197.0	821.0	3196.0	256.0	703.0	3145.0	4744.0	2911.0	535.0	67.0	3811.0	475.0	4072.0	540.0	4467.0	2092.0	1139.0																																								
417	419.0	27.0	4756.0	3385.0	4086.0	1835.0	2993.0																																																															
420	2092.0	4401.0	2578.0	3967.0	2402.0	893.0	2443.0	3871.0	2251.0	3999.0	4009.0	3489.0	2173.0	4027.0	2636.0	955.0	1974.0	1954.0	3401.0	1077.0	3241.0	1012.0	2998.0	2079.0	3714.0	4068.0	4511.0																																											
423	4423.0	2331.0	1348.0	1122.0	1373.0	4401.0	80.0	984.0	2578.0	4690.0	2969.0	2573.0																																																										
424	4401.0	522.0	350.0	3197.0	997.0	1285.0	4001.0																																																															
429	996.0	375.0	3972.0																																																																			
431	535.0																																																																					
432	178.0	1998.0	2604.0	3656.0																																																																		
434	3507.0	2681.0	4049.0	493.0	4000.0	739.0	3795.0	2174.0	4021.0	1946.0	31.0	3713.0	1540.0	614.0	410.0	2899.0	3670.0	4548.0	4237.0	3831.0	3562.0	3999.0	826.0	737.0	4422.0	1594.0	371.0	732.0	1610.0	1169.0	2287.0	436.0	2780.0	4028.0																																				
437	4000.0	337.0	628.0	2740.0	247.0	1610.0	790.0	3999.0	2987.0	3075.0	997.0	1526.0	4422.0	2092.0	1578.0	2002.0	1505.0																																																					
442	4553.0	3667.0	3267.0	2393.0	2911.0	3444.0	4475.0																																																															
443	291.0	3912.0	4195.0																																																																			
444	1236.0	3241.0	1754.0	2577.0	3970.0	590.0	4542.0	3507.0																																																														
453	691.0	2873.0	2793.0	878.0	1465.0	931.0																																																																
454	2092.0	1139.0	4335.0	1843.0	1857.0	4605.0	2250.0	152.0	2180.0	2043.0	3246.0	1203.0	247.0	4424.0	1394.0	2142.0	4317.0	4536.0	3570.0	291.0																																																		
455	4676.0	930.0	169.0	247.0	1012.0	790.0	2474.0	3787.0	33.0	2920.0																																																												
456	2779.0	3948.0	3567.0																																																																			
478	3183.0	1578.0	421.0	3714.0	2484.0	985.0	1540.0	4562.0																																																														
479	3329.0																																																																					
484	2092.0																																																																					
486	1804.0	2577.0	734.0	1540.0																																																																		
488	2386.0	1996.0																																																																				
489	4519.0	2987.0																																																																				
490	1300.0	3565.0	1960.0	4589.0	2577.0	1457.0	1867.0	248.0	3429.0	165.0	2542.0	11.0	267.0	9.0	546.0	27.0	1644.0																																																					
491	3105.0	3382.0	4182.0	1702.0	3686.0																																																																	
494	2424.0	1853.0	1033.0	2305.0																																																																		
496	3197.0	1566.0	3135.0	2469.0	1857.0	821.0	305.0	4021.0	3401.0	4401.0	1891.0	3615.0	3489.0	2219.0	1699.0	893.0	4562.0	1945.0	1071.0	4542.0	4159.0	3011.0																																																
498	3401.0	4401.0	3972.0	1540.0	2507.0	3241.0																																																																
499	3011.0	4068.0	947.0	3714.0	4423.0	2530.0	3967.0	2881.0	3164.0	2402.0	2187.0	1071.0	1077.0	4380.0	3513.0	4511.0	274.0	4401.0	2219.0																																																			
500	3241.0																																																																					
501	2577.0	4021.0	375.0	3447.0	1085.0	251.0	2173.0	3196.0																																																														
502	429.0	3795.0	1348.0	4744.0	1835.0	2273.0	1095.0	535.0	475.0	1540.0	4467.0	358.0	4422.0	3735.0	1122.0																																																							
505	1773.0	282.0	3520.0	2730.0	3060.0	1139.0	265.0	1799.0	3110.0	1812.0	2677.0	683.0	131.0	2748.0	487.0	1610.0	4273.0	1373.0	436.0	1463.0	1122.0	3102.0	8.0	4744.0	3329.0	3197.0	1892.0	1780.0	2305.0	3739.0	1540.0	3667.0	989.0	3822.0	1496.0	4250.0	4072.0	4605.0	3088.0	1218.0	3604.0	821.0	3032.0	1950.0	3914.0	2352.0																								
507	2032.0	132.0	3291.0	1139.0	1540.0	3232.0	2866.0	375.0	4545.0	3507.0	3329.0	4422.0	1763.0	3904.0																																																								
511	2044.0	4339.0	1135.0	2340.0	898.0	1540.0	3787.0	3300.0	2763.0																																																													
512	1285.0	1139.0	4108.0	658.0	997.0	1951.0	1886.0	2070.0	637.0	3210.0	3911.0	1760.0	40.0	3498.0	3197.0																																																							
519	1122.0	1110.0																																																																				
520	3871.0	2881.0																																																																				
522	2699.0	2543.0	4703.0	898.0	2793.0	378.0	4756.0	4193.0	2085.0	4406.0	1493.0	3921.0	108.0	2118.0	3073.0	2658.0	2661.0	27.0	931.0																																																			
525	2618.0	3978.0	3714.0	4206.0	3011.0	2578.0	4335.0	1945.0	3021.0	123.0																																																												
528	3567.0	1540.0	1902.0	4467.0	337.0	493.0	1763.0	1601.0	3562.0	3507.0	2536.0	2163.0	4584.0	436.0	3569.0	2185.0	1499.0	893.0	2110.0	1135.0	530.0	3246.0	2748.0	4122.0	378.0	3305.0	601.0	3196.0	4000.0	567.0	1236.0	3197.0	3534.0	3241.0	3946.0	1526.0	3328.0	2382.0	516.0																															
533	1610.0																																																																					
534	1238.0	1835.0	893.0	3154.0	4179.0	3853.0	3522.0																																																															
535	947.0																																																																					
542	350.0	535.0	1203.0	4542.0	4523.0	1505.0	523.0	813.0	4401.0																																																													
548	3049.0	4040.0																																																																				
550	2577.0																																																																					
553	3871.0	3534.0	1505.0	4443.0	3196.0	78.0	522.0	3975.0	2681.0	3795.0	4122.0	3612.0	3489.0																																																									
554	4053.0	1760.0	3329.0	2953.0	3246.0	2181.0	2564.0	4401.0	4423.0	1055.0	637.0	2970.0	3888.0	3866.0	1943.0	1170.0	3197.0	2117.0	535.0	734.0	350.0	2035.0	3841.0	2059.0	3210.0	4084.0	3455.0	2780.0	3906.0																																									
559	3951.0	1848.0	265.0	4401.0	396.0	3520.0	2443.0																																																															
562	3740.0	2697.0	2131.0	2092.0	1954.0	3871.0	3866.0	3401.0	3241.0	1540.0	18.0	4000.0	2577.0	1578.0	1502.0	1879.0	1505.0	4422.0	3291.0																																																			
565	1624.0	3831.0	4485.0	1224.0	3240.0	3464.0	2920.0																																																															
566	1122.0																																																																					
568	1902.0	4422.0	3546.0	2577.0	1540.0	3569.0	1578.0																																																															
569	4422.0	4562.0	3999.0	1540.0																																																																		
571	2922.0	352.0	2382.0	2023.0	2132.0	3165.0	3657.0	4266.0	838.0	4021.0	2577.0	4341.0	27.0	4422.0	2118.0	3049.0	3567.0	3193.0	1540.0	1960.0	2292.0	3912.0	45.0	4045.0	421.0	358.0																																												
573	2691.0	2959.0	3450.0	2347.0	4462.0	37.0	4072.0	3267.0																																																														
578	3254.0	3522.0	2677.0																																																																			
579	498.0	2577.0	4003.0	831.0	760.0	4306.0																																																																
580	732.0	4024.0	1169.0	3197.0	3718.0	4001.0	163.0	2410.0	2748.0	821.0																																																												
582	2386.0	27.0	622.0	162.0	3800.0	2153.0	2639.0	378.0	2658.0	4324.0	4029.0	4468.0	908.0	31.0	4077.0	1072.0	1367.0	2856.0	3669.0	208.0	1682.0																																																	
583	3164.0	4423.0	1413.0	350.0	4401.0	765.0	1891.0	223.0	3106.0	3546.0	1492.0	3967.0	160.0	3638.0	4189.0	2275.0	3489.0	4383.0	4727.0	1819.0	2578.0	4025.0	247.0	1406.0	3478.0	4422.0	2577.0	2264.0	1122.0	3378.0	1236.0	3689.0	1835.0	562.0	4380.0	2340.0	700.0	3522.0	1945.0	3615.0	1954.0	4542.0	2067.0	4764.0	1691.0	4511.0																								
585	3795.0	1540.0																																																																				
587	3638.0	3489.0	3378.0	2079.0	3871.0																																																																	
590	3241.0	1521.0	4467.0	1056.0	1169.0	4072.0	535.0																																																															
592	1775.0	3580.0	421.0	3859.0																																																																		
594	3241.0																																																																					
599	3866.0	2841.0	3967.0																																																																			
602	1857.0	3197.0	3241.0	2219.0	1624.0	1891.0	247.0	4401.0																																																														
603	1954.0	3241.0	2187.0	1236.0	3534.0	4670.0	3714.0	3972.0	1505.0	4339.0	2530.0	3452.0	765.0	4165.0	4423.0																																																							
605	4237.0	3281.0	3667.0	4306.0	421.0	4104.0	714.0	3787.0	3498.0	1179.0	2219.0																																																											
